"UID","itemtitle","pubyear","abstract","subject"
"WOS:000075862200002","BLAST: broadband lightweight ATM secure transport for high-performance distributed computing","1998","
<p>This paper investigates the use of ATM for cluster-based computing. The need for a native ATM API is discussed as well as the performance of message passing libraries (MPL) that are written to use such an API to exploit the advantages of a high-speed network for cluster-based computing. The MPLs offer a standard interface, such as PVM or MPI, and interoperate with existing TCP/IP- and UDP/IP-based versions in addition to the ATM API environment. The interoperability extensions made to two MPLs, MPI and Prowess, which allow a hybrid environment of both ATM and TCP-based legacy network technology will be described. Shared object space (SOS), an extension to the MPLs, is described that helps support the geographically distributed computing (GDC) environment through latency hiding. It allows a user to develop applications in a shared memory type of environment. The native ATM API which supports cluster-based computing is described in this paper. This API provides a reliable transport interface to the MPL which has been optimized for an ATM environment. The transport protocol is a low-state design that optimizes the performance based on the available bandwidth, buffer constraints, propagation delay characteristics and security requirements of a particular connection. (C) 1998 Elsevier Science B.V.</p>","Computer Science"
"WOS:000079985900004","Comparisons between mesh and hierarchical ring networks for shared-memory multiprocessors","1998","
<p>Communication performance comparisons. in terms of message latency. between mesh and hierarchical ring interconnection networks for shared-memory multiprocessors are developed. Traffic in the networks is assumed to consist of the short, fixed-length messages needed for remote-memory read/write operations and cache coherency control. Square-mesh networks with bidirectional links and no end-around connections are compared to two- and three-level hierarchical rings. Wormhole routing is used in the meshes, with messages consisting of I hits, with each Ait containing b bits. In the ring networks, each ring segment can contain a complete message of f x b bits. Meshes and three-level rings provide comparable delays for system sizes of up to 200 or 300 processor clusters. The delay comparisons are valid only for the lightly loaded traffic case in which contention and blocking are low. This is the situation in practical shared-memory multiprocessor systems with a low cache miss rate and a high physical locality of reference in the global address space.</p>","Computer Science, Hardware & Architecture"
"WOS:000079985900004","Comparisons between mesh and hierarchical ring networks for shared-memory multiprocessors","1998","
<p>Communication performance comparisons. in terms of message latency. between mesh and hierarchical ring interconnection networks for shared-memory multiprocessors are developed. Traffic in the networks is assumed to consist of the short, fixed-length messages needed for remote-memory read/write operations and cache coherency control. Square-mesh networks with bidirectional links and no end-around connections are compared to two- and three-level hierarchical rings. Wormhole routing is used in the meshes, with messages consisting of I hits, with each Ait containing b bits. In the ring networks, each ring segment can contain a complete message of f x b bits. Meshes and three-level rings provide comparable delays for system sizes of up to 200 or 300 processor clusters. The delay comparisons are valid only for the lightly loaded traffic case in which contention and blocking are low. This is the situation in practical shared-memory multiprocessor systems with a low cache miss rate and a high physical locality of reference in the global address space.</p>","Computer Science"
"WOS:000074349800006","Universal continuous routing strategies","1998","
<p>We analyze universal routing protocols, that is, protocols that can be used for any communication pattern in any network, under a stochastic model of continuous message generation, In particular, we present two universal protocols, a store-and-forward and a wormhole routing protocol, and characterize their performance by the following three parameters: the maximum message generation rate for which the protocol is stable, the expected delay of a message from generation to service, and the time the protocol needs to recover from worst-case scenarios. Both protocols yield significant performance improvements over all previously known continuous routing protocols. In addition, we present adaptations of our protocols to continuous routing in node-symmetric networks, butterflies, and meshes.</p>","Computer Science, Theory & Methods"
"WOS:000074349800006","Universal continuous routing strategies","1998","
<p>We analyze universal routing protocols, that is, protocols that can be used for any communication pattern in any network, under a stochastic model of continuous message generation, In particular, we present two universal protocols, a store-and-forward and a wormhole routing protocol, and characterize their performance by the following three parameters: the maximum message generation rate for which the protocol is stable, the expected delay of a message from generation to service, and the time the protocol needs to recover from worst-case scenarios. Both protocols yield significant performance improvements over all previously known continuous routing protocols. In addition, we present adaptations of our protocols to continuous routing in node-symmetric networks, butterflies, and meshes.</p>","Computer Science"
"WOS:000078023500007","Molecular connectivity indices of iterated line graphs. A new source of descriptors for QSPR and QSAR studies","1998","
<p>Connectivity indices chi of the line graph L and higher line graphs L-n, n = 2, 3, ..., of the molecular graph G are examined as possible structure-descriptors in QSPR and QSAR studies. In the case of alkanes, regression models based on chi(G), chi(L), chi(L-2), chi(L-3) and chi(L-4) are found to be significantly better than those based solely on the index chi(G), with chi(G) continuing to play an important role. This has been demonstrated for boiling point, molar volume, molar refraction and surface tension. The same model was then applied for predicting the microsomal p-hydroxylation of aniline by alcohols. The QSAR model obtained by using connectivity indices of higher line graphs represents a significant improvement respect to the model using solely chi(G).</p>","Computer Science, Interdisciplinary Applications"
"WOS:000078023500007","Molecular connectivity indices of iterated line graphs. A new source of descriptors for QSPR and QSAR studies","1998","
<p>Connectivity indices chi of the line graph L and higher line graphs L-n, n = 2, 3, ..., of the molecular graph G are examined as possible structure-descriptors in QSPR and QSAR studies. In the case of alkanes, regression models based on chi(G), chi(L), chi(L-2), chi(L-3) and chi(L-4) are found to be significantly better than those based solely on the index chi(G), with chi(G) continuing to play an important role. This has been demonstrated for boiling point, molar volume, molar refraction and surface tension. The same model was then applied for predicting the microsomal p-hydroxylation of aniline by alcohols. The QSAR model obtained by using connectivity indices of higher line graphs represents a significant improvement respect to the model using solely chi(G).</p>","Computer Science"
"WOS:000077059000009","Building a multicasting tree in a high-speed network","1998","
<p>To build a multicasting tree in a multicomputer network, the authors propose three strategies based on voting, constructing a minimum spanning tree, and repeatedly constructing multiple minimum spanning trees. Typically, performance metrics to evaluate a multicast solution include time and traffic. Simultaneously optimizing both metrics is computationally intractable because the problem is NP-complete. The first scheme always guarantees the use of the shortest path from the source node to each destination, which makes it time-optimal. The other hva schemes do not guarantee this but try to reduce the traffic as much as possible. To demonstrate these strategies' effectiveness, the authors apply them to hypercubes, star graphs, and star graphs with some faults. They report experimental results to evaluate the performance of these solutions.</p>","Computer Science, Theory & Methods"
"WOS:000077059000009","Building a multicasting tree in a high-speed network","1998","
<p>To build a multicasting tree in a multicomputer network, the authors propose three strategies based on voting, constructing a minimum spanning tree, and repeatedly constructing multiple minimum spanning trees. Typically, performance metrics to evaluate a multicast solution include time and traffic. Simultaneously optimizing both metrics is computationally intractable because the problem is NP-complete. The first scheme always guarantees the use of the shortest path from the source node to each destination, which makes it time-optimal. The other hva schemes do not guarantee this but try to reduce the traffic as much as possible. To demonstrate these strategies' effectiveness, the authors apply them to hypercubes, star graphs, and star graphs with some faults. They report experimental results to evaluate the performance of these solutions.</p>","Computer Science"
"WOS:000073273100024","Stability analysis of dynamic neural control","1998","
<p>In this paper, the authors summarize their research related to dynamic neural control. In particular, results on nonlinear system identification, nonlinear trajectory tracking, and input-to-state stability (ISS) of dynamic neural networks are presented. The main analysis tool utilized is the Lyapunov approach. References for the detailed demonstrations are given. We illustrate the applicability of the results by means of examples. (C) 1998 Elsevier Science Ltd. All rights reserved.</p>","Computer Science, Artificial Intelligence"
"WOS:000073273100024","Stability analysis of dynamic neural control","1998","
<p>In this paper, the authors summarize their research related to dynamic neural control. In particular, results on nonlinear system identification, nonlinear trajectory tracking, and input-to-state stability (ISS) of dynamic neural networks are presented. The main analysis tool utilized is the Lyapunov approach. References for the detailed demonstrations are given. We illustrate the applicability of the results by means of examples. (C) 1998 Elsevier Science Ltd. All rights reserved.</p>","Computer Science"
"WOS:000073397300001","Modeling and simulating morphological evolution in an artificial life environment","1998","
<p>This paper presents a computer-based environment designed to study biological evolution considering morphological aspects. It was inspired on cellular automata and evolutionary algorithm principles. Simple rules are used to determine the genotype and phenotype of individuals and their relationships with behavioral aspects in a square matrix environment, where individuals can evolve. Two methods to simulate mutational errors and to introduce variability of mutations are discussed. A series of four simulations show that the model promotes phenotype evolution depending on the distribution of food over the environment; morphology evolved as to favor movement of the individuals towards the portion of the environment in which the food has been distributed or to capture falling food, (C) 1998 academic Press.</p>","Computer Science, Interdisciplinary Applications"
"WOS:000073397300001","Modeling and simulating morphological evolution in an artificial life environment","1998","
<p>This paper presents a computer-based environment designed to study biological evolution considering morphological aspects. It was inspired on cellular automata and evolutionary algorithm principles. Simple rules are used to determine the genotype and phenotype of individuals and their relationships with behavioral aspects in a square matrix environment, where individuals can evolve. Two methods to simulate mutational errors and to introduce variability of mutations are discussed. A series of four simulations show that the model promotes phenotype evolution depending on the distribution of food over the environment; morphology evolved as to favor movement of the individuals towards the portion of the environment in which the food has been distributed or to capture falling food, (C) 1998 academic Press.</p>","Computer Science"
"WOS:000085345200005","Elliptic curve public-key cryptosystems - An introduction","1998","
<p>We give a brief introduction to elliptic curve public-key cryptosystems. We explain how the discrete logarithm in an elliptic curve group can be used to construct cryptosystems. We also focus on practical aspects such as implementation, standardization and intellectual property.</p>","Computer Science, Theory & Methods"
"WOS:000085345200005","Elliptic curve public-key cryptosystems - An introduction","1998","
<p>We give a brief introduction to elliptic curve public-key cryptosystems. We explain how the discrete logarithm in an elliptic curve group can be used to construct cryptosystems. We also focus on practical aspects such as implementation, standardization and intellectual property.</p>","Computer Science"
"WOS:000077981600006","Route following based on adaptive visual landmark matching","1998","
<p>Route following based on visual landmark matching may require many models to cover all different situations. This paper describes a system that is able to adapt template's modelling parameters to environmental conditions (lighting, shadows, etc.) by a genetic learning technique. In addition, the mobile robot self-localisation is obtained by a stereo approach that uses the centres of matching in the two images to solve in a simple way the correspondence problem in the 3D position estimation. The experimental results show that the tracking robustness is improved, while using a small set of templates. (C) 1998 Elsevier Science B.V. All rights reserved.</p>","Computer Science, Artificial Intelligence"
"WOS:000077981600006","Route following based on adaptive visual landmark matching","1998","
<p>Route following based on visual landmark matching may require many models to cover all different situations. This paper describes a system that is able to adapt template's modelling parameters to environmental conditions (lighting, shadows, etc.) by a genetic learning technique. In addition, the mobile robot self-localisation is obtained by a stereo approach that uses the centres of matching in the two images to solve in a simple way the correspondence problem in the 3D position estimation. The experimental results show that the tracking robustness is improved, while using a small set of templates. (C) 1998 Elsevier Science B.V. All rights reserved.</p>","Computer Science"
"WOS:000078928400013","A filter-mechanism for method-driven trace capture","1998","
<p>Traceability is a prerequisite for developing high quality (software) systems. Recording and maintaining all available information is too labor intensive and thus by Tar too expensive. A project-specific definition of the trace information to be recorded and the method fragments (so called trace fragments) to he executed for recording the information provides a solution for this problem. But the amount of traces to he recorded does not only vary from project to project. II also varies between project phases and even within a project phase. As a consequence project-specific trace fragments need to be adapted according to the actual project phase.</p>
<p>In this paper we propose a model-based filter mechanism to significantly reduce the required effort to adapt trace fragments. By defining appropriate filters the project manager is able to (dynamically) adapt the project-specific trace fragments to the actual needs. We present an example to highlight the benefits of the approach and discuss possible extensions.</p>","Computer Science, Theory & Methods"
"WOS:000078928400013","A filter-mechanism for method-driven trace capture","1998","
<p>Traceability is a prerequisite for developing high quality (software) systems. Recording and maintaining all available information is too labor intensive and thus by Tar too expensive. A project-specific definition of the trace information to be recorded and the method fragments (so called trace fragments) to he executed for recording the information provides a solution for this problem. But the amount of traces to he recorded does not only vary from project to project. II also varies between project phases and even within a project phase. As a consequence project-specific trace fragments need to be adapted according to the actual project phase.</p>
<p>In this paper we propose a model-based filter mechanism to significantly reduce the required effort to adapt trace fragments. By defining appropriate filters the project manager is able to (dynamically) adapt the project-specific trace fragments to the actual needs. We present an example to highlight the benefits of the approach and discuss possible extensions.</p>","Computer Science"
"WOS:000074695400001","Sequence alignment in molecular biology","1998","
<p>Molecular biology is becoming a computationally intense realm of contemporary science and faces some of the current grand scientific challenges. In its context, tools that identify, store, compare and analyze effectively large and growing numbers of bio-sequences are found of increasingly crucial importance. Biosequences are routinely compared or aligned, in a variety of ways, to infer common ancestry, to detect functional equivalence, or simply while searching for similar entries in a database. A considerable body of knowledge has accumulated on sequence alignment during the past few decades. Without pretending to be exhaustive, this paper attempts a survey of some criteria of wide use in sequence alignment and comparison problems, and of the corresponding solutions. The paper is based on presentations and literature given at the Workshop on Sequence Alignment held at Princeton, N,J,, in November 1994, as part of the DIMACS Special Year on Mathematical Support for Molecular Biology.</p>","Computer Science, Interdisciplinary Applications"
"WOS:000074695400001","Sequence alignment in molecular biology","1998","
<p>Molecular biology is becoming a computationally intense realm of contemporary science and faces some of the current grand scientific challenges. In its context, tools that identify, store, compare and analyze effectively large and growing numbers of bio-sequences are found of increasingly crucial importance. Biosequences are routinely compared or aligned, in a variety of ways, to infer common ancestry, to detect functional equivalence, or simply while searching for similar entries in a database. A considerable body of knowledge has accumulated on sequence alignment during the past few decades. Without pretending to be exhaustive, this paper attempts a survey of some criteria of wide use in sequence alignment and comparison problems, and of the corresponding solutions. The paper is based on presentations and literature given at the Workshop on Sequence Alignment held at Princeton, N,J,, in November 1994, as part of the DIMACS Special Year on Mathematical Support for Molecular Biology.</p>","Computer Science"
"WOS:000077467400005","A learning environment for the conservation of area and its measurement: a computer microworld","1998","
<p>In this paper, we present the design and implementation of a microworld as a possible learning environment for the concept of conservation of area and its measurement. This microworld is the result of the synthesis of three models. The first is the model of the subject matter. The second is a model of children's sensory-motor actions while they face specific measurement tasks. The third is a model of learning viewed as an active, subjective and constructive process. All these models are enriched by the features of the electronic media which have an impact on the children's cognitive development. The modelling is the result of the study of past research in the above areas but also reflects the designers' beliefs about the nature of mathematics, its teaching and learning, and about the ways that computers can be used in the teaching and learning of mathematics. The requirements for the design of the software emerged from the educational requirements defined as a result of the modelling. The aim of this microworld is to provide the students with a set of tools to create their own objects (shapes) and transform or compare them using measurement or conservation concepts. The rationale of the design of this computer environment and an analysis of its main features are presented. Finally, the design of the pilot study of evaluation of the microworld is presented and the results of this study are discussed. (C) 1998 Elsevier Science Ltd. All rights reserved.</p>","Computer Science, Interdisciplinary Applications"
"WOS:000077467400005","A learning environment for the conservation of area and its measurement: a computer microworld","1998","
<p>In this paper, we present the design and implementation of a microworld as a possible learning environment for the concept of conservation of area and its measurement. This microworld is the result of the synthesis of three models. The first is the model of the subject matter. The second is a model of children's sensory-motor actions while they face specific measurement tasks. The third is a model of learning viewed as an active, subjective and constructive process. All these models are enriched by the features of the electronic media which have an impact on the children's cognitive development. The modelling is the result of the study of past research in the above areas but also reflects the designers' beliefs about the nature of mathematics, its teaching and learning, and about the ways that computers can be used in the teaching and learning of mathematics. The requirements for the design of the software emerged from the educational requirements defined as a result of the modelling. The aim of this microworld is to provide the students with a set of tools to create their own objects (shapes) and transform or compare them using measurement or conservation concepts. The rationale of the design of this computer environment and an analysis of its main features are presented. Finally, the design of the pilot study of evaluation of the microworld is presented and the results of this study are discussed. (C) 1998 Elsevier Science Ltd. All rights reserved.</p>","Computer Science"
"WOS:000078366900005","Simulating hardware, software and electromechanical parts using communicating simulators","1998","
<p>The design of embedded processor circuits for the control of electromechanical systems, in a unified environment, offers many advantages including reduced system design and debug cycles and shorter time to market. Simulation plays a very important role in such a design methodology. In this paper, we will present, a brief description of the design methodology of our research team which focuses on the co-simulation of various heterogeneous parts, More specifically, we will present a couple of flexible interfaces that have been implemented for bridging VHDL with Physical Systems Simulators as well as VHDL simulators with the application programs that control the digital circuit simulated in VHDL. The basic concepts and features used for these implementations are characterised by increased portability, while other significant advantages of the proposed schemes are their speed, their flexibility in supporting various communication protocols and the simplified and fully automated simulation procedure which is transparent to the user.</p>","Computer Science, Hardware & Architecture"
"WOS:000078366900005","Simulating hardware, software and electromechanical parts using communicating simulators","1998","
<p>The design of embedded processor circuits for the control of electromechanical systems, in a unified environment, offers many advantages including reduced system design and debug cycles and shorter time to market. Simulation plays a very important role in such a design methodology. In this paper, we will present, a brief description of the design methodology of our research team which focuses on the co-simulation of various heterogeneous parts, More specifically, we will present a couple of flexible interfaces that have been implemented for bridging VHDL with Physical Systems Simulators as well as VHDL simulators with the application programs that control the digital circuit simulated in VHDL. The basic concepts and features used for these implementations are characterised by increased portability, while other significant advantages of the proposed schemes are their speed, their flexibility in supporting various communication protocols and the simplified and fully automated simulation procedure which is transparent to the user.</p>","Computer Science, Software Engineering"
"WOS:000078366900005","Simulating hardware, software and electromechanical parts using communicating simulators","1998","
<p>The design of embedded processor circuits for the control of electromechanical systems, in a unified environment, offers many advantages including reduced system design and debug cycles and shorter time to market. Simulation plays a very important role in such a design methodology. In this paper, we will present, a brief description of the design methodology of our research team which focuses on the co-simulation of various heterogeneous parts, More specifically, we will present a couple of flexible interfaces that have been implemented for bridging VHDL with Physical Systems Simulators as well as VHDL simulators with the application programs that control the digital circuit simulated in VHDL. The basic concepts and features used for these implementations are characterised by increased portability, while other significant advantages of the proposed schemes are their speed, their flexibility in supporting various communication protocols and the simplified and fully automated simulation procedure which is transparent to the user.</p>","Computer Science"
"WOS:000075317000024","The effect of quantization on the performance of sampling designs","1998","
<p>The most common form of quantization is rounding-off, which occurs in all digital systems. A general quantizer approximates an observed value by the nearest among a finite number of representative values. In estimating weighted integrals of time series with no quadratic mean derivatives, by means of samples at discrete times, it is known that the rate of convergence of the mean-square error is reduced from n(-2) to n(-1.5) when the samples are quantized, For smoother time series, with k = 1, 2, ... quadratic mean derivatives, it is now shown that the rate of convergence is reduced from n(-2k-2) to n(-2) when the samples are quantized, which is a very significant reduction. The interplay between sampling and quantization is also studied, leading to (asymptotically) optimal allocation between the number of samples and the number of levels of quantization.</p>","Computer Science, Information Systems"
"WOS:000075317000024","The effect of quantization on the performance of sampling designs","1998","
<p>The most common form of quantization is rounding-off, which occurs in all digital systems. A general quantizer approximates an observed value by the nearest among a finite number of representative values. In estimating weighted integrals of time series with no quadratic mean derivatives, by means of samples at discrete times, it is known that the rate of convergence of the mean-square error is reduced from n(-2) to n(-1.5) when the samples are quantized, For smoother time series, with k = 1, 2, ... quadratic mean derivatives, it is now shown that the rate of convergence is reduced from n(-2k-2) to n(-2) when the samples are quantized, which is a very significant reduction. The interplay between sampling and quantization is also studied, leading to (asymptotically) optimal allocation between the number of samples and the number of levels of quantization.</p>","Computer Science"
"WOS:000077564000016","A complete declarative debugger of missing answers","1998","
<p>We propose two declarative debuggers of missing answers with respect to C- and S-semantics. The debuggers are proved correct for every logic program. Moreover, they are complete and terminating with respect to a large class of programs, namely acceptable logic programs. The debuggers enhance existing proposals, which suffer from a problem due to the implementation of negation as failure. The proposed solution exploits decision procedures far C- and S-semantics introduced in [9].</p>","Computer Science, Software Engineering"
"WOS:000077564000016","A complete declarative debugger of missing answers","1998","
<p>We propose two declarative debuggers of missing answers with respect to C- and S-semantics. The debuggers are proved correct for every logic program. Moreover, they are complete and terminating with respect to a large class of programs, namely acceptable logic programs. The debuggers enhance existing proposals, which suffer from a problem due to the implementation of negation as failure. The proposed solution exploits decision procedures far C- and S-semantics introduced in [9].</p>","Computer Science, Theory & Methods"
"WOS:000077564000016","A complete declarative debugger of missing answers","1998","
<p>We propose two declarative debuggers of missing answers with respect to C- and S-semantics. The debuggers are proved correct for every logic program. Moreover, they are complete and terminating with respect to a large class of programs, namely acceptable logic programs. The debuggers enhance existing proposals, which suffer from a problem due to the implementation of negation as failure. The proposed solution exploits decision procedures far C- and S-semantics introduced in [9].</p>","Computer Science"
"WOS:000072857200004","A fuzzy approach to stability of fuzzy controllers","1998","
<p>This paper deals with stability analysis of fuzzy controllers. A new definition embedding the notion of stability into fuzzy set theory is suggested. In this context the introduction of a gradual stability is discussed. Investigating stability needs a model of the process. One of the essential assumptions for the model used here is that the process has an approximatively linear structure within a sufficiently small time interval dt. Possible deviations between the model and the real system are taken into account by specifying fuzzy parameters. For the sake of simplicity, however, only a simple version of the model is considered in the present paper. Moreover, some facts about the influence of the defuzzifier and the inference engine on the stability statement are presented. By using this model and the suggested definition of stability some criteria ensuring stability are derived. (C) 1998 Elsevier Science B.V. All rights reserved.</p>","Computer Science, Theory & Methods"
"WOS:000072857200004","A fuzzy approach to stability of fuzzy controllers","1998","
<p>This paper deals with stability analysis of fuzzy controllers. A new definition embedding the notion of stability into fuzzy set theory is suggested. In this context the introduction of a gradual stability is discussed. Investigating stability needs a model of the process. One of the essential assumptions for the model used here is that the process has an approximatively linear structure within a sufficiently small time interval dt. Possible deviations between the model and the real system are taken into account by specifying fuzzy parameters. For the sake of simplicity, however, only a simple version of the model is considered in the present paper. Moreover, some facts about the influence of the defuzzifier and the inference engine on the stability statement are presented. By using this model and the suggested definition of stability some criteria ensuring stability are derived. (C) 1998 Elsevier Science B.V. All rights reserved.</p>","Computer Science"
"WOS:000083673800011","Rules for designing multilevel Object-Oriented Databases","1998","
<p>When implementing a multilevel security policy for Object-Oriented Databases (OODBs), several aspects have to be investigated. One of these aspect is the design of multilevel OODBs. In an OODB, data are organized in a complex structure built using different constructs (classes, objects, attributes, links...). Therefore, a first problem is to determine what constructs of the object-oriented model should be associated with a security level. A second problem is then to define semantics for each assignment of a security level to an object-oriented construct. While assigning the security levels, we have also to be careful with the inference problems which may occur due to the integrity constraints inherent in the object-oriented paradigm. Therefore, a last purpose of this paper is to define a set of general rules to cope with this problem.</p>","Computer Science, Software Engineering"
"WOS:000083673800011","Rules for designing multilevel Object-Oriented Databases","1998","
<p>When implementing a multilevel security policy for Object-Oriented Databases (OODBs), several aspects have to be investigated. One of these aspect is the design of multilevel OODBs. In an OODB, data are organized in a complex structure built using different constructs (classes, objects, attributes, links...). Therefore, a first problem is to determine what constructs of the object-oriented model should be associated with a security level. A second problem is then to define semantics for each assignment of a security level to an object-oriented construct. While assigning the security levels, we have also to be careful with the inference problems which may occur due to the integrity constraints inherent in the object-oriented paradigm. Therefore, a last purpose of this paper is to define a set of general rules to cope with this problem.</p>","Computer Science"
"WOS:000083674000002","Combining introspection and communication with rationality and reactivity in agents","1998","
<p>We propose a logic-based language for programming agents that can reason about their own beliefs as well as the beliefs of other agents and can communicate with each other. The agents can be reactive, rational/deliberative or hybrid, combining both reactive and rational behaviour. We illustrate the language by means of examples.</p>","Computer Science, Artificial Intelligence"
"WOS:000083674000002","Combining introspection and communication with rationality and reactivity in agents","1998","
<p>We propose a logic-based language for programming agents that can reason about their own beliefs as well as the beliefs of other agents and can communicate with each other. The agents can be reactive, rational/deliberative or hybrid, combining both reactive and rational behaviour. We illustrate the language by means of examples.</p>","Computer Science"
"WOS:000074924100006","Genetic operators for a two-dimensional bonded molecular model","1998","
<p>This paper describes a real coded, parallel genetic algorithm implemented to find global minimum energy structures for a two-dimensional bonded molecular model. Starting from randomly generated structures, the genetic algorithm was able to find minimum energy conformations for most structures containing between 2 and 61 atoms. The importance of tailoring genetic operators to the problem domain is demonstrated by comparing the performance of this genetic algorithm with results obtained by another genetic algorithm and other optimisation methods. (C) 1998 Elsevier Science Ltd. All rights reserved.</p>","Computer Science, Interdisciplinary Applications"
"WOS:000074924100006","Genetic operators for a two-dimensional bonded molecular model","1998","
<p>This paper describes a real coded, parallel genetic algorithm implemented to find global minimum energy structures for a two-dimensional bonded molecular model. Starting from randomly generated structures, the genetic algorithm was able to find minimum energy conformations for most structures containing between 2 and 61 atoms. The importance of tailoring genetic operators to the problem domain is demonstrated by comparing the performance of this genetic algorithm with results obtained by another genetic algorithm and other optimisation methods. (C) 1998 Elsevier Science Ltd. All rights reserved.</p>","Computer Science"
"WOS:000077013500001","An empirical approach to temporal reference resolution","1998","
<p>Scheduling dialogs, during which people negotiate the times of appointments, are common in everyday life. This paper reports the results of an in-depth empirical investigation of resolving explicit temporal references in scheduling dialogs. There are four phases of this work: data annotation and evaluation, model development, system implementation and evaluation, and model evaluation and analysis. The system and model were developed primarily on one set of data, and then applied later to a much more complex data set, to assess the generalizability of the model for the task being performed. Many different types of empirical methods are applied to pinpoint the strengths and weaknesses of the approach. Detailed annotation instructions were developed and an intercoder reliability study was performed, showing that naive annotators can reliably perform the targeted annotations. A fully automatic system has been developed and evaluated on unseen test data, with good results on both data sets. We adopt a pure realization of a recency-based focus model to identify precisely when it is and is not adequate for the task being addressed. In addition to system results, an in-depth evaluation of the model itself is presented, based on detailed manual annotations. The results are that few errors occur specifically due to the model of focus being used, and the set of anaphoric relations defined in the model are low in ambiguity for both data sets.</p>","Computer Science, Artificial Intelligence"
"WOS:000077013500001","An empirical approach to temporal reference resolution","1998","
<p>Scheduling dialogs, during which people negotiate the times of appointments, are common in everyday life. This paper reports the results of an in-depth empirical investigation of resolving explicit temporal references in scheduling dialogs. There are four phases of this work: data annotation and evaluation, model development, system implementation and evaluation, and model evaluation and analysis. The system and model were developed primarily on one set of data, and then applied later to a much more complex data set, to assess the generalizability of the model for the task being performed. Many different types of empirical methods are applied to pinpoint the strengths and weaknesses of the approach. Detailed annotation instructions were developed and an intercoder reliability study was performed, showing that naive annotators can reliably perform the targeted annotations. A fully automatic system has been developed and evaluated on unseen test data, with good results on both data sets. We adopt a pure realization of a recency-based focus model to identify precisely when it is and is not adequate for the task being addressed. In addition to system results, an in-depth evaluation of the model itself is presented, based on detailed manual annotations. The results are that few errors occur specifically due to the model of focus being used, and the set of anaphoric relations defined in the model are low in ambiguity for both data sets.</p>","Computer Science"
"WOS:000073662000007","Cartesian spline interpolation for industrial robots","1998","
<p>We describe an algorithm for interpolation of positions by a rational spline motion. A reparameterization of the resulting motion is applied in order to achieve the desired distribution of the velocity. For the ease of presentation we discuss trapezoidal velocity profiles, i.e. piecewise constant and linear velocity distribution. The method can be generalized to more general velocity profiles. The whole spline scheme possesses some special features which make it a suitable tool for the control of industrial robots. (C) 1998 Elsevier Science Ltd. All rights reserved.</p>","Computer Science, Software Engineering"
"WOS:000073662000007","Cartesian spline interpolation for industrial robots","1998","
<p>We describe an algorithm for interpolation of positions by a rational spline motion. A reparameterization of the resulting motion is applied in order to achieve the desired distribution of the velocity. For the ease of presentation we discuss trapezoidal velocity profiles, i.e. piecewise constant and linear velocity distribution. The method can be generalized to more general velocity profiles. The whole spline scheme possesses some special features which make it a suitable tool for the control of industrial robots. (C) 1998 Elsevier Science Ltd. All rights reserved.</p>","Computer Science"
"WOS:000075656800004","Maximum-likelihood estimation of Rician distribution parameters","1998","
<p>The problem of parameter estimation from Rician distributed data (e.g., magnitude magnetic resonance images) is addressed. The properties of conventional estimation methods are discussed and compared to maximum-likelihood (ML) estimation which is known to yield optimal results asymptotically. In contrast to previously proposed methods, ML estimation is demonstrated to be unbiased for high signal-to-noise ratio (SNR) and to yield physical relevant results for low SNR.</p>","Computer Science, Interdisciplinary Applications"
"WOS:000075656800004","Maximum-likelihood estimation of Rician distribution parameters","1998","
<p>The problem of parameter estimation from Rician distributed data (e.g., magnitude magnetic resonance images) is addressed. The properties of conventional estimation methods are discussed and compared to maximum-likelihood (ML) estimation which is known to yield optimal results asymptotically. In contrast to previously proposed methods, ML estimation is demonstrated to be unbiased for high signal-to-noise ratio (SNR) and to yield physical relevant results for low SNR.</p>","Computer Science"
"WOS:000076634800017","The problem of automatic understanding of full text documents in information retrieval","1998","
<p>New opportunities for retrieval and automatic processing of full text documents that arise in the use of modern intelligent systems are discussed. An overview of major limitations of the classical scheme of descriptive information retrieval is presented, and a direction of its modernization is proposed. This direction leans on computer reconstruction of concepts on the basis of documents that discuss them. The key role of an intelligent system of linguistic analysis and machine learning in this process is characterized. An overview of sample computer experiments in thematic classifications of natural language texts is presented. The perspectives of application of the proposed approach to a number of research and industrial projects are outlined.</p>","Computer Science, Artificial Intelligence"
"WOS:000076634800017","The problem of automatic understanding of full text documents in information retrieval","1998","
<p>New opportunities for retrieval and automatic processing of full text documents that arise in the use of modern intelligent systems are discussed. An overview of major limitations of the classical scheme of descriptive information retrieval is presented, and a direction of its modernization is proposed. This direction leans on computer reconstruction of concepts on the basis of documents that discuss them. The key role of an intelligent system of linguistic analysis and machine learning in this process is characterized. An overview of sample computer experiments in thematic classifications of natural language texts is presented. The perspectives of application of the proposed approach to a number of research and industrial projects are outlined.</p>","Computer Science, Cybernetics"
"WOS:000076634800017","The problem of automatic understanding of full text documents in information retrieval","1998","
<p>New opportunities for retrieval and automatic processing of full text documents that arise in the use of modern intelligent systems are discussed. An overview of major limitations of the classical scheme of descriptive information retrieval is presented, and a direction of its modernization is proposed. This direction leans on computer reconstruction of concepts on the basis of documents that discuss them. The key role of an intelligent system of linguistic analysis and machine learning in this process is characterized. An overview of sample computer experiments in thematic classifications of natural language texts is presented. The perspectives of application of the proposed approach to a number of research and industrial projects are outlined.</p>","Computer Science, Theory & Methods"
