"address_id_se","full_address","country"
680,"1 LF UK, NEUROL KLIN, PRAGUE, CZECH REPUBLIC","CZECH REPUBLIC"
739,"1 LF UK, OCNI KLIN, PRAGUE, CZECH REPUBLIC","CZECH REPUBLIC"
673,"1 LF UK, ODDELENI KLIN FARMAKOL, PRAGUE 12000 2, CZECH REPUBLIC","CZECH REPUBLIC"
678,"1 LF UK, ODDELENI MR, RADIODIAGNOST KLIN, PRAGUE 12808 2, CZECH REPUBLIC","CZECH REPUBLIC"
689,"1 LF UK, ORTOPED KLIN 1, PRAGUE 15000 5, CZECH REPUBLIC","CZECH REPUBLIC"
709,"1 LF UK, ORTOPED KLIN 1, PRAGUE 15606 5, CZECH REPUBLIC","CZECH REPUBLIC"
690,"1 LF UK, ORTOPED KLIN, FN MOTOL, PRAGUE 5, CZECH REPUBLIC","CZECH REPUBLIC"
684,"1 LF UK, ORTOPED KLIN, PRAGUE 15006 5, CZECH REPUBLIC","CZECH REPUBLIC"
703,"1 LF UK, OSTAV BIOFYZIKY & INFORMATIKY, PRAGUE, CZECH REPUBLIC","CZECH REPUBLIC"
683,"1 LF UK, PRAGUE, CZECH REPUBLIC","CZECH REPUBLIC"
712,"1 LF UK, PSYCHIAT KLIN, PRAGUE, CZECH REPUBLIC","CZECH REPUBLIC"
676,"1 LF UK, RADIODIAGNOST KLIN, ODDELENI MR, PRAGUE 12808 2, CZECH REPUBLIC","CZECH REPUBLIC"
695,"1 LF UK, RADIODIAGNOST KLIN, PRAGUE 12808 2, CZECH REPUBLIC","CZECH REPUBLIC"
682,"1 LF UK, RADIODIAGNOST KLIN, PRAGUE, CZECH REPUBLIC","CZECH REPUBLIC"
692,"1 LF UK, RADIODIAGNOSTICKA KLIN, ODDELENI MR, PRAGUE 12808, CZECH REPUBLIC","CZECH REPUBLIC"
697,"1 LF UK, RADIODIAGNOSTICKA KLIN, PRAGUE 12808 2, CZECH REPUBLIC","CZECH REPUBLIC"
725,"1 LF UK, RESUSCITACE INTENZIVNI MED, KLIN ANESTEZIOL, PRAGUE, CZECH REPUBLIC","CZECH REPUBLIC"
708,"1 LF UK, SEXUOL USTAV VFN, PRAGUE, CZECH REPUBLIC","CZECH REPUBLIC"
715,"1 LF UK, USTAV BIOFYZ & INFORMAT, PRAGUE, CZECH REPUBLIC","CZECH REPUBLIC"
721,"1 LF UK, USTAV BIOL & LEKARSKE GENET, PRAGUE, CZECH REPUBLIC","CZECH REPUBLIC"
707,"1 LF UK, USTAV DEDICNYCH METAB PORUCH, PRAGUE 12808 2, CZECH REPUBLIC","CZECH REPUBLIC"
738,"1 LF UK, USTAV DEDICNYCH METAB PORUCH, PRAGUE, CZECH REPUBLIC","CZECH REPUBLIC"
702,"1 LF UK, USTAV DEDICNYCH METABOL PORUCH, PRAGUE 12808 2, CZECH REPUBLIC","CZECH REPUBLIC"
688,"1 LF UK, USTAV HYG & EPIDEMIOL, PRAGUE, CZECH REPUBLIC","CZECH REPUBLIC"
665,"1 LF, KLIN INFEKCNICH NEMOCI, U VOJENSKE NEMOCNICE 1200, PRAGUE 16902, CZECH REPUBLIC","CZECH REPUBLIC"
849,"1 LIBERTY CTR, OFF NAVAL RES, ARLINGTON, VA 22203 USA","USA"
25961830,"1 LIUSHI RD, LIUZHOU CITY 545005, GUANGXI PROVINC, PEOPLES R CHINA","PEOPLES R CHINA"
850,"1 LOG INC, VALUE CHAIN MANAGEMENT DIV, MT VIEW, CA 94043 USA","USA"
25951183,"1 LOWER SAGE HILL LANE, ALBANY, NY 12204 USA","USA"
851,"1 LTD, CAMBRIDGE CB4 0WS, ENGLAND","ENGLAND"
25952680,"1 LUSHAN SOUTH RD, CHANGSHA 410082, HUNAN, PEOPLES R CHINA","PEOPLES R CHINA"
852,"1 LYCEUM ATHENS, IPITOU 15, ATHENS 10557, GREECE","GREECE"
25959796,"1 MAKEWAY AVE 15-03, SINGAPORE 228598, SINGAPORE","SINGAPORE"
853,"1 MARMARA UNIV, DEPT PHARMACEUT BIOTECHNOL, FAC PHARM, ISTANBUL, TURKEY","TURKEY"
855,"1 MARMARA UNIV, FAC PHARM, DEPT PHARMACEUT BIOTECHNOL, ISTANBUL, TURKEY","TURKEY"
857,"1 MASTER PROPIO UNIV UROL PEDIAT, SAN FRANCISCO, CA USA","USA"
860,"1 MAT INC, DORVAL, PQ H9P 1K2, CANADA","CANADA"
859,"1 MAT, DORVAL, PQ H9P 1K2, CANADA","CANADA"
858,"1 MAT, QUEBEC CITY, PQ H4R 2E9, CANADA","CANADA"
861,"1 MATERIAL INC, DORVAL, PQ H9P 1K2, CANADA","CANADA"
862,"1 MED & SURG MIL HOSP, DEPT NEPHROL & DIALYSIS, AGADIR, MOROCCO","MOROCCO"
863,"1 MED ABT ONKOL, VIENNA, AUSTRIA","AUSTRIA"
866,"1 MED CLIN RES ISAR, MUNICH, GERMANY","GERMANY"
865,"1 MED CLIN, ABT PATHOPHYSIOL, MAINZ, GERMANY","GERMANY"
864,"1 MED CLIN, DEPT MED, BAYREUTH, GERMANY","GERMANY"
867,"1 MED CTR IAC, DIPLOMAT SERV MED CTR, RIGA, LATVIA","LATVIA"
868,"1 MED FAC, PRAGUE, CZECH REPUBLIC","CZECH REPUBLIC"
869,"1 MED KLIN RECHTS DER ISAR, MUNICH, GERMANY","GERMANY"
871,"1 MED KLIN RECHTS ISAR, D-80636 MUNICH, GERMANY","GERMANY"
872,"1 MED KLIN RECHTS ISAR, DEUTSCH HERZZENTRUM, D-81675 MUNICH, GERMANY","GERMANY"
870,"1 MED KLIN RECHTS ISAR, MUNICH, GERMANY","GERMANY"
873,"1 MED LHA 9, TREVISO, ITALY","ITALY"
874,"1 MED UNIV KLIN & POLIKLIN, D-55101 MAINZ, GERMANY","GERMANY"
875,"1 MENTAL HLTH CTR AFFILIATED HARBIN MED UNIV, HARBIN, HEILONGJIANG, PEOPLES R CHINA","PEOPLES R CHINA"
876,"1 METROPLEX CLIN RES CTR, DALLAS, TX USA","USA"
877,"1 MF CU & GEN HOSP, PRAGUE, CZECH REPUBLIC","CZECH REPUBLIC"
878,"1 MICHIGAN STATE UNIV, DEPT PHYS & ASTRON, E LANSING, MI USA","USA"
25954092,"1 MICROSOFT WAY, REDMOND, WA 98052 USA","USA"
880,"1 MIDDLE SCH CHANGSHA CTY, CHANGSHA 410082, HUNAN, PEOPLES R CHINA","PEOPLES R CHINA"
881,"1 MIDDLE SCH FOSHAN, FOSHAN 528000, PEOPLES R CHINA","PEOPLES R CHINA"
882,"1 MIDDLE SCH GUANGZHOU, GUANGZHOU 510631, GUANGDONG, PEOPLES R CHINA","PEOPLES R CHINA"
883,"1 MIDDLE SCH HEKOU, DONGYING 257200, PEOPLES R CHINA","PEOPLES R CHINA"
884,"1 MIDDLE SCH HUANG LONG TOWN, XIANGYANG 441109, PEOPLES R CHINA","PEOPLES R CHINA"
885,"1 MIDDLE SCH JINING, DEPT CHEM, JINING 272000, SHANDONG, PEOPLES R CHINA","PEOPLES R CHINA"
886,"1 MIDDLE SCH KENLI, KENLI 257500, PEOPLES R CHINA","PEOPLES R CHINA"
887,"1 MIDDLE SCH LANSHAN, RIZHAO 276808, SHANDONG, PEOPLES R CHINA","PEOPLES R CHINA"
888,"1 MIDDLE SCH LIAOCHENG, LIAOCHENG 252059, PEOPLES R CHINA","PEOPLES R CHINA"
889,"1 MIDDLE SCH LIJING, DONGYING 257400, PEOPLES R CHINA","PEOPLES R CHINA"
890,"1 MIDDLE SCH NANYANG, NANYANG 473000, HENAN, PEOPLES R CHINA","PEOPLES R CHINA"
891,"1 MIDDLE SCH NINGYANG CTY, 42 WENHUA RD, TAI AN 271400, SHANDONG, PEOPLES R CHINA","PEOPLES R CHINA"
892,"1 MIDDLE SCH PINGDINGSHAN, PINGDINGSHAN 467000, PEOPLES R CHINA","PEOPLES R CHINA"
893,"1 MIDDLE SCH QUESHAN, CHEM TEACHING & RES GRP, QUESHAN 463200, HENAN, PEOPLES R CHINA","PEOPLES R CHINA"
894,"1 MIDDLE SCH QUFU, PHYS GRP, QUFU 273100, PEOPLES R CHINA","PEOPLES R CHINA"
895,"1 MIDDLE SCH TONGCHENG CTY, XIANNING 437400, HUBEI, PEOPLES R CHINA","PEOPLES R CHINA"
896,"1 MIDDLE SCH YIYANG, YIYANG, HUNAN, PEOPLES R CHINA","PEOPLES R CHINA"
897,"1 MIDDLE SCH ZHANGJIAJIE CITY, ZHANGJIAJIE 427000, PEOPLES R CHINA","PEOPLES R CHINA"
898,"1 MIDDLE SCH ZHENGZHOU, ZHENGZHOU 450006, PEOPLES R CHINA","PEOPLES R CHINA"
899,"1 MIDDLE SCH ZOUCHENG CITY, ZOUCHENG 273500, SHANDONG, PEOPLES R CHINA","PEOPLES R CHINA"
879,"1 MIDDLE SCH, PINGDU 266700, SHANDONG, PEOPLES R CHINA","PEOPLES R CHINA"
900,"1 MIDNAPORE MED COLL, MIDNAPORE, INDIA","INDIA"
901,"1 MIL CLIN HOSP, LUBLIN, POLAND","POLAND"
913,"1 MIL HOSP PRETORIA, PRETORIA, SOUTH AFRICA","SOUTH AFRICA"
903,"1 MIL HOSP, DEPT INTERNAL MED, PRETORIA, SOUTH AFRICA","SOUTH AFRICA"
909,"1 MIL HOSP, DEPT INTERNAL MED, SOUTH AFRICAN MIL HLTH SERV, ZA-0001 PRETORIA, SOUTH AFRICA","SOUTH AFRICA"
904,"1 MIL HOSP, DEPT OPHTHALMOL, PRETORIA, SOUTH AFRICA","SOUTH AFRICA"
902,"1 MIL HOSP, DEPT PATHOL, PRETORIA, SOUTH AFRICA","SOUTH AFRICA"
907,"1 MIL HOSP, DEPT PEDIAT, PRETORIA, SOUTH AFRICA","SOUTH AFRICA"
908,"1 MIL HOSP, INFECT DIS CLIN, PRETORIA, SOUTH AFRICA","SOUTH AFRICA"
905,"1 MIL HOSP, PRETORIA, SOUTH AFRICA","SOUTH AFRICA"
906,"1 MIL HOSP, PROJECT PHIDISA, PRETORIA, SOUTH AFRICA","SOUTH AFRICA"
911,"1 MIL HOSP, SOUTH AFRICAN MIL HLTH SERV, DEPT INTERNAL MED, ZA-0001 PRETORIA, SOUTH AFRICA","SOUTH AFRICA"
914,"1 MINSK CITY CLIN HOSP, MINSK, BYELARUS","BYELARUS"
25953277,"1 MOO 6,RANGSIT NAKHON NAYOK RD,KLONG 14, ONGKARAK 26120, NAKHON NAYOK, THAILAND","THAILAND"
915,"1 MOSCOW MED UNIV, MOSCOW, RUSSIA","RUSSIA"
917,"1 MOSCOW STATE MED UNIV, DEPT INTERNAL DIS, MOSCOW, RUSSIA","RUSSIA"
916,"1 MOSCOW STATE MED UNIV, MOSCOW, RUSSIA","RUSSIA"
922,"1 MT MED BATTAL MDS, DEPT MED, BAGH, AZAD KASHMIR, PAKISTAN","PAKISTAN"
918,"1 MT MED BATTAL, DEPT INTERNAL MED, BAGH, AZAD KASHMIR, PAKISTAN","PAKISTAN"
920,"1 MT MED BATTAL, DEPT MED, AZAD KASHMIR, PAKISTAN","PAKISTAN"
921,"1 MT MED BATTAL, DEPT MED, BAGH 2500, AZAD KASHMIR, PAKISTAN","PAKISTAN"
919,"1 MT MED BATTAL, DEPT SURG, BAGH, AZAD KASHMIR, PAKISTAN","PAKISTAN"
923,"1 MUNICIPAL HOSP CHENDU, DEPT CARDIOL, CHENGDU 610041, PEOPLES R CHINA","PEOPLES R CHINA"
924,"1 MUNICIPAL HOSP CHENDU, DEPT CARDIOL, CHENGDU, PEOPLES R CHINA","PEOPLES R CHINA"
25954358,"1 MUNIGA LAYOUT MARUTHI SEVANGAR, BANGALORE 5600033, KARNATAKA, INDIA","INDIA"
25949741,"1 MYDDELTON ST, LONDON EC1R 1UW, ENGLAND","ENGLAND"
25961357,"1 N BALCESCU AVE, BUCHAREST 010041, ROMANIA","ROMANIA"
25961085,"1 NAN TAI ST, TAINAN 710, TAIWAN","TAIWAN"
25961268,"1 NAN TAI ST, TAINAN, TAIWAN","TAIWAN"
25954212,"1 NASELBA EZERSKI LOZJA ST, STRUGA 6330, MACEDONIA","MACEDONIA"
25949961,"1 NATHAN HALE DR, SETAUKET, NY 11733 USA","USA"
925,"1 NATL INST ADV IND SCI & TECHNOL, TSUKUBA, IBARAKI 3058564, JAPAN","JAPAN"
926,"1 NATL INST R&D OPTOELECT, RO-077125 BUCHAREST, ROMANIA","ROMANIA"
927,"1 NEPHROL DEPT, ATHENS, GREECE","GREECE"
929,"1 NEUROL KLIN LF MU FN SV ANNY BRNE, CTR PRO EPILEPSII BRNO, BRNO 65691, CZECH REPUBLIC","CZECH REPUBLIC"
928,"1 NEUROL KLIN LF MU, BRNO, CZECH REPUBLIC","CZECH REPUBLIC"
930,"1 NEUROL KLIN LF UK, BRATISLAVA 81369, SLOVAKIA","SLOVAKIA"
931,"1 NEUROL KLIN LF UK, BRATISLAVA, SLOVAKIA","SLOVAKIA"
932,"1 NK LF MU & FN U SV ANNY, BRNO 65691, CZECH REPUBLIC","CZECH REPUBLIC"
25960049,"1 NOOK GREEN, TINGLEY WF3 1ER, WAKEFIELD, ENGLAND","ENGLAND"
933,"1 NOROL KLIN, ANKARA NUMUNE EGITIM & ARASTIRMA HASTANESI, ANKARA, TURKEY","TURKEY"
25952209,"1 NORTH WAUKEGAN RD, N CHICAGO, IL 60064 USA","USA"
934,"1 NORWEGIAN INST PUBL HLTH, DEPT VIROL, OSLO, NORWAY","NORWAY"
25958475,"1 NOYES CT, AUGUSTA, ME 04330 USA","USA"
935,"1 OAK FOREST HOSP COOK CTY, DEPT INTERNAL MED, CHICAGO, IL USA","USA"
936,"1 OCTUBRE HOSP, ATHENIAN INST PEDIAT CARDIOL, MEXICO CITY, DF, MEXICO","MEXICO"
937,"1 OCTUBRE ISSSTE, DEPT SURG HOSP, MEXICO CITY, DF, MEXICO","MEXICO"
940,"1 OHIO UNIV, DEPT MATH, ATHENS, OH 45701 USA","USA"
944,"1 OHIO UNIV, DEPT MECH ENGN, ATHENS, OH 45701 USA","USA"
943,"1 OHIO UNIV, INST SUSTAINABLE ENERGY & ENVIRONM, ATHENS, OH 45701 USA","USA"
938,"1 OHIO UNIV, OHIO UNIV, DEPT MATH, ATHENS, OH 45701 USA","USA"
941,"1 OHIO UNIV, OHIO UNIV, DEPT MECH ENGN, ATHENS, OH 45701 USA","USA"
945,"1 OIL PROD PLANT JIANGSU OILFIELD SINOPEC, YANGZHOU, JIANGSU, PEOPLES R CHINA","PEOPLES R CHINA"
946,"1 OLD DOMIN UNIV, DEPT ENGN TECHNOL, NORFOLK, VA 23529 USA","USA"
25955022,"1 ORCHARD, WESTON ST18 0DF, STAFFORD, ENGLAND","ENGLAND"
947,"1 ORTHOPAD KLIN HESSING STIFTUNG AUGSBURG, AUGSBURG, GERMANY","GERMANY"
948,"1 ORTOPED KLIN 1 LF UK FN & MOTOL, PRAGUE, CZECH REPUBLIC","CZECH REPUBLIC"
949,"1 ORTOPEDI TRAVMATOL KLIN, ATATURK EGITIM ARASTIRMA HASTANESI, ANKARA, TURKEY","TURKEY"
950,"1 ORTOPEDICKA KLIN 1 LF UK PRAHA FN MOTOL, PRAGUE, CZECH REPUBLIC","CZECH REPUBLIC"
951,"1 OTTERBEIN COLL, DEPT PSYCHOL, WESTERVILLE, OH 43081 USA","USA"
952,"1 OTTERBEIN COLL, OTTERBEIN COLL, DEPT CHEM & BIOCHEM, WESTERVILLE, OH 43081 USA","USA"
954,"1 OUTPATIENT CLIN SHANGHAI GARRISON, SHANGHAI 200041, PEOPLES R CHINA","PEOPLES R CHINA"
955,"1 P&G INNOVAT, KOBE, HYOGO, JAPAN","JAPAN"
956,"1 PACMER, ATHENS, GREECE","GREECE"
957,"1 PARA FED UNIV, TOXICOL LAB, FAC PHARM, BR-55075110 BELEM, PARA, BRAZIL","BRAZIL"
959,"1 PARIS DESCARTES UNIV, PARIS, FRANCE","FRANCE"
960,"1 PATHOL DEPT, ATHENS, GREECE","GREECE"
25949474,"1 PEINING RD, KEELUNG 20224, TAIWAN","TAIWAN"
962,"1 PEOPLE HOSP WUHAN CITY, WUHAN, HUBEI, PEOPLES R CHINA","PEOPLES R CHINA"
961,"1 PEOPLE HOSP, DEPT CARDIOL, HUAIAN 223000, JIANGSU, PEOPLES R CHINA","PEOPLES R CHINA"
968,"1 PEOPLES HOSP ANQING, ANQING, ANHUI, PEOPLES R CHINA","PEOPLES R CHINA"
969,"1 PEOPLES HOSP CHANGSHU, DEPT THYROID & BREAST SURG, CHANGSHU 215500, JIANGSU, PEOPLES R CHINA","PEOPLES R CHINA"
970,"1 PEOPLES HOSP CHENGDU, CHENGDU, PEOPLES R CHINA","PEOPLES R CHINA"
971,"1 PEOPLES HOSP DALI CITY, DEPT GEN SURG, DALI 671000, PEOPLES R CHINA","PEOPLES R CHINA"
972,"1 PEOPLES HOSP DEYANG, DEYANG, SICHUAN, PEOPLES R CHINA","PEOPLES R CHINA"
974,"1 PEOPLES HOSP FOSHAN, DEPT ENDOCRINOL, NORTH 81 DAFU SOUTH RD, FOSHAN 528000, GUANGDONG, PEOPLES R CHINA","PEOPLES R CHINA"
975,"1 PEOPLES HOSP FOSHAN, DEPT NEPHROL, FOSHAN 528000, GUANGDONG, PEOPLES R CHINA","PEOPLES R CHINA"
973,"1 PEOPLES HOSP FOSHAN, HERNIA TREATMENT CTR, FOSHAN, PEOPLES R CHINA","PEOPLES R CHINA"
976,"1 PEOPLES HOSP GUANGZHOU CITY, DEPT GASTROENTEROL, GUANGZHOU, GUANGDONG, PEOPLES R CHINA","PEOPLES R CHINA"
977,"1 PEOPLES HOSP HANGZHOU, DEPT GEN SURG, HANGZHOU 310014, ZHEJIANG, PEOPLES R CHINA","PEOPLES R CHINA"
979,"1 PEOPLES HOSP HEFEI, DEPT HEMATOL & ONCOL, HEFEI, ANHUI, PEOPLES R CHINA","PEOPLES R CHINA"
978,"1 PEOPLES HOSP HEFEI, HEFEI, PEOPLES R CHINA","PEOPLES R CHINA"
980,"1 PEOPLES HOSP HUAIAN, DEPT RADIAT ONCOL, HUAIAN, PEOPLES R CHINA","PEOPLES R CHINA"
981,"1 PEOPLES HOSP HUIZHOU, DEPT HEMATOL & ONCOL, HUIZHOU 516000, PEOPLES R CHINA","PEOPLES R CHINA"
982,"1 PEOPLES HOSP JINGMEN, DEPT GASTROENTEROL, JINGMEN 448000, PEOPLES R CHINA","PEOPLES R CHINA"
983,"1 PEOPLES HOSP JINGZHOU, DEPT ORTHOPAED SURG, JINZHOU, PEOPLES R CHINA","PEOPLES R CHINA"
986,"1 PEOPLES HOSP JINING, DEPT CARDIAC SURG, JINING, SHANDONG, PEOPLES R CHINA","PEOPLES R CHINA"
987,"1 PEOPLES HOSP JINING, DEPT HEPATOBILIARY SURG, JINING, SHANDONG, PEOPLES R CHINA","PEOPLES R CHINA"
984,"1 PEOPLES HOSP JINING, DEPT NEUROL, JINING 272000, SHANDONG, PEOPLES R CHINA","PEOPLES R CHINA"
985,"1 PEOPLES HOSP JINING, JINING 272000, PEOPLES R CHINA","PEOPLES R CHINA"
988,"1 PEOPLES HOSP JIUJIANG, JIUJIANG, PEOPLES R CHINA","PEOPLES R CHINA"
990,"1 PEOPLES HOSP KUNMING CITY, DEPT CARDIOL, KUNMING, PEOPLES R CHINA","PEOPLES R CHINA"
989,"1 PEOPLES HOSP KUNMING CITY, KUNMING, YUNNAN, PEOPLES R CHINA","PEOPLES R CHINA"
993,"1 PEOPLES HOSP NANNING, DEPT CLIN LAB, NANNING, GUANGXI, PEOPLES R CHINA","PEOPLES R CHINA"
995,"1 PEOPLES HOSP NANNING, DEPT GASTROENTEROL, NANNING, PEOPLES R CHINA","PEOPLES R CHINA"
991,"1 PEOPLES HOSP NANNING, DEPT GEN SURG, NANNING 530022, GUANGXI, PEOPLES R CHINA","PEOPLES R CHINA"
998,"1 PEOPLES HOSP NANNING, DEPT GEN SURG, NANNING 530022, PEOPLES R CHINA","PEOPLES R CHINA"
992,"1 PEOPLES HOSP NANNING, DEPT LAB, NANNING 530022, GUANGXI, PEOPLES R CHINA","PEOPLES R CHINA"
996,"1 PEOPLES HOSP NANNING, DEPT OSTEOL, NANNING 530022, GUANGXI, PEOPLES R CHINA","PEOPLES R CHINA"
997,"1 PEOPLES HOSP NANNING, NANNING 530022, GUANGXI, PEOPLES R CHINA","PEOPLES R CHINA"
994,"1 PEOPLES HOSP NANNING, NANNING 530022, PEOPLES R CHINA","PEOPLES R CHINA"
999,"1 PEOPLES HOSP NINGBO, DEPT GYNECOL, NINGBO 315010, ZHEJIANG, PEOPLES R CHINA","PEOPLES R CHINA"
1000,"1 PEOPLES HOSP NINGBO, DEPT OPHTHALMOL, NINGBO 315010, ZHEJIANG, PEOPLES R CHINA","PEOPLES R CHINA"
1001,"1 PEOPLES HOSP SHAOXING, CARDIOTHORAC DEPT, ZHEJIANG, PEOPLES R CHINA","PEOPLES R CHINA"
1002,"1 PEOPLES HOSP SHUNDE, DEPT ANESTHESIA, FOSHAN, GUANGDONG, PEOPLES R CHINA","PEOPLES R CHINA"
1003,"1 PEOPLES HOSP WUHAN CITY, WUHAN, HUBEI, PEOPLES R CHINA","PEOPLES R CHINA"
1004,"1 PEOPLES HOSP WUHU CITY, DEPT ORTHOPED SURG, WUHU, PEOPLES R CHINA","PEOPLES R CHINA"
1005,"1 PEOPLES HOSP XINGTAI, HONGXING ST 16, XINGTAI 054000, PEOPLES R CHINA","PEOPLES R CHINA"
1006,"1 PEOPLES HOSP XUZHOU, DEPT GASTROENTEROL, XUZHOU 221009, JIANGSU, PEOPLES R CHINA","PEOPLES R CHINA"
1007,"1 PEOPLES HOSP XUZHOU, DEPT GASTROENTEROL, XUZHOU, PEOPLES R CHINA","PEOPLES R CHINA"
1010,"1 PEOPLES HOSP YANCHENG, DEPT GASTROENTEROL, YANCHENG, JIANGSU, PEOPLES R CHINA","PEOPLES R CHINA"
1008,"1 PEOPLES HOSP YANCHENG, DEPT GASTROENTEROL, YANCHENG, PEOPLES R CHINA","PEOPLES R CHINA"
1009,"1 PEOPLES HOSP YANCHENG, DEPT RESP, YANCHENG 224000, JIANGSU, PEOPLES R CHINA","PEOPLES R CHINA"
1011,"1 PEOPLES HOSP YIBIN, DEPT ANESTHESIOL, YIBIN, SICHUAN, PEOPLES R CHINA","PEOPLES R CHINA"
1012,"1 PEOPLES HOSP YICHANG, YICHANG 443000, PEOPLES R CHINA","PEOPLES R CHINA"
1013,"1 PEOPLES HOSP YUEYANG CITY, DEPT ONCOL, YUEYANG 414000, PEOPLES R CHINA","PEOPLES R CHINA"
1014,"1 PEOPLES HOSP ZHANG JIAGANG, DEPT RADIAT ONCOL, ZHANG JIAGANG, PEOPLES R CHINA","PEOPLES R CHINA"
1015,"1 PEOPLES HOSP ZHANGJIAGANG, DEPT THORAC SURG, ZHANGJIAGANG 215600, PEOPLES R CHINA","PEOPLES R CHINA"
1017,"1 PEOPLES HOSP ZHENGZHOU, DEPT PLAST SURG, ZHENGZHOU 450003, HENAN, PEOPLES R CHINA","PEOPLES R CHINA"
1016,"1 PEOPLES HOSP ZHENGZHOU, DEPT PLAST SURG, ZHENGZHOU, PEOPLES R CHINA","PEOPLES R CHINA"
1019,"1 PEOPLES HOSP ZHENJIANG, DEPT RADIOL, ZHENJIANG, JIANGSU, PEOPLES R CHINA","PEOPLES R CHINA"
1018,"1 PEOPLES HOSP ZHENJIANG, ZHENJIANG, JIANGSU, PEOPLES R CHINA","PEOPLES R CHINA"
1020,"1 PEOPLES HOSP ZIBO CITY, DIV ICU, ZIBO 255200, PEOPLES R CHINA","PEOPLES R CHINA"
964,"1 PEOPLES HOSP, DEPT ANESTHESIOL, XIANGFAN 441000, PEOPLES R CHINA","PEOPLES R CHINA"
966,"1 PEOPLES HOSP, DEPT CRIT CARE MED, YANCHENG, JIANGSU, PEOPLES R CHINA","PEOPLES R CHINA"
965,"1 PEOPLES HOSP, DEPT NEUROL, CHANGDE, PEOPLES R CHINA","PEOPLES R CHINA"
967,"1 PEOPLES HOSP, DEPT UROL, 6 JIANKANG RD, JINING 272011, SHANDONG, PEOPLES R CHINA","PEOPLES R CHINA"
963,"1 PEOPLES HOSP, SHANGHAI, PEOPLES R CHINA","PEOPLES R CHINA"
25953593,"1 PHILIP GODLEE LODGE,842 WILMSLOW RD, MANCHESTER M20 2DS, LANCS, ENGLAND","ENGLAND"
1021,"1 PHYS INST, D-50937 COLOGNE, GERMANY","GERMANY"
25953380,"1 PIAZZA A BOTTA, I-27100 PAVIA, ITALY","ITALY"
25953592,"1 PINE ST, NEPTUNE CITY, NJ 07753 USA","USA"
25953826,"1 PL FRANCOIS RUDE, F-27000 DIJON, FRANCE","FRANCE"
25957966,"1 PL POSTE, F-38200 VILLETTE DE VIENNE, FRANCE","FRANCE"
25949778,"1 PLAZA ST,APT 3C, BROOKLYN, NY 11217 USA","USA"
1022,"1 PN MOULDS & TOOLS, PRESOV, SLOVAKIA","SLOVAKIA"
1024,"1 POLICLIN NAPOLI, NAPLES, ITALY","ITALY"
1023,"1 POLICLIN, NAPLES, ITALY","ITALY"
1025,"1 POLITECN MILAN, DEPT IIAR, CIMI SECT, I-20133 MILAN, ITALY","ITALY"
1027,"1 PORTE HOP, IRCAD EITS, STRASBOURG, FRANCE","FRANCE"
1028,"1 POSTS & TELECOMMUN INST TECHNOL, FAC ELECT, HA DONG CITY, HA TAY, VIETNAM","VIETNAM"
1029,"1 PRESIDENT MANAGEMENT DEPT RF, FSI OUTPATIENT CLIN, MOSCOW 119002, RUSSIA","RUSSIA"
1030,"1 PRIVATE HOSP, KOSICE, SLOVAKIA","SLOVAKIA"
1031,"1 PROD CO DAQING OIL FIELD LTD CO, DAQING 163001, PEOPLES R CHINA","PEOPLES R CHINA"
1032,"1 PULMONARY HOSP SHANGHAI, SHANGHAI, PEOPLES R CHINA","PEOPLES R CHINA"
1033,"1 PUMP COTTAGES, LEIGHTON BUZZARD LU7 0LL, BEDS, ENGLAND","ENGLAND"
25959322,"1 RCG, BR-70631901 BRASILIA, DF, BRAZIL","BRAZIL"
1034,"1 REGIMENTO CAVALARIA GUARDA, BRASILIA, DF, BRAZIL","BRAZIL"
1035,"1 RENAL TRANSPLANT UNIT, ATHENS, GREECE","GREECE"
1036,"1 RENMIN HOSP LIANYUNGANG, DEPT MED ONCOL, LIANYUNGANG, PEOPLES R CHINA","PEOPLES R CHINA"
1037,"1 REPUBL HOSP, JIUJIANG, PEOPLES R CHINA","PEOPLES R CHINA"
1038,"1 RES LINK NATL UNIV SINGAPORE, TEMASEK LIFE SCI LAB, SINGAPORE 117604, SINGAPORE","SINGAPORE"
1039,"1 RES LINK NUS, TEMASEK LIFE SCI LAB, BIOL MASS SPECTROMETRY, SINGAPORE 117604, SINGAPORE","SINGAPORE"
25961328,"1 RIMINI ST, ATHENS 12462, GREECE","GREECE"
25961916,"1 RIVERMEDE, NEWCASTLE UPON TYNE NE20 9XA, TYNE & WEAR, ENGLAND","ENGLAND"
1041,"1 RONGJUN HOSP GUANGDONG PROV, DEPT INTERNAL NEDICINE, GUANGZHOU 510260, GUANGDONG, PEOPLES R CHINA","PEOPLES R CHINA"
25950680,"1 RUE ARONNAX,CS 10112, F-44817 ST HERBLAIN, FRANCE","FRANCE"
25953005,"1 RUE CONSEIL DES QUINZE, F-67000 STRASBOURG, FRANCE","FRANCE"
25953725,"1 RUE GENEVIEVE AUBE, F-78772 MAGNY LES HAMEAUX, FRANCE","FRANCE"
25955514,"1 RUE GERMONT, F-76031 ROUEN, FRANCE","FRANCE"
25953355,"1 RUE MARTHE CHENAL, F-94410 ST MAURICE, FRANCE","FRANCE"
25954240,"1 RUE PONT, F-10450 BREVIANDES, FRANCE","FRANCE"
